MONTH,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1/1/2026 12:00:00 AM,AA,5049,11057,1105704,31057,11146,1114608,31146,CRW,1620,1616,-4.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5049,11146,1114608,31146,11057,1105704,31057,CLT,1759,1809,10.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5231,11146,1114608,31146,11057,1105704,31057,CLT,0711,1152,281.00,0.00,,0.00,0.00,0.00,0.00,0.00
1,1/1/2026 12:00:00 AM,AA,5232,11057,1105704,31057,11146,1114608,31146,CRW,1140,,,1.00,B,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5232,11146,1114608,31146,11057,1105704,31057,CLT,1326,,,1.00,B,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5263,11057,1105704,31057,11146,1114608,31146,CRW,2305,2301,-4.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5366,11057,1105704,31057,11146,1114608,31146,CRW,0920,,,1.00,B,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5366,11146,1114608,31146,11057,1105704,31057,CLT,1111,,,1.00,B,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5900,11057,1105704,31057,12223,1222305,32223,HTS,1350,1349,-1.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5900,12223,1222305,32223,11057,1105704,31057,CLT,1540,1537,-3.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5922,11057,1105704,31057,12223,1222305,32223,HTS,2234,2226,-8.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5955,12223,1222305,32223,11057,1105704,31057,CLT,0500,0452,-8.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5985,11057,1105704,31057,12223,1222305,32223,HTS,0910,0904,-6.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,AA,5985,12223,1222305,32223,11057,1105704,31057,CLT,1107,1114,7.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,DL,5106,11146,1114608,31146,10397,1039708,30397,ATL,0600,0550,-10.00,0.00,,0.00,0.00,39.00,0.00,0.00
1,1/1/2026 12:00:00 AM,DL,5111,10397,1039708,30397,11146,1114608,31146,CRW,1015,1129,74.00,0.00,,0.00,0.00,0.00,0.00,0.00
1,1/1/2026 12:00:00 AM,DL,5111,11146,1114608,31146,10397,1039708,30397,ATL,1225,1333,68.00,0.00,,0.00,3.00,8.00,0.00,65.00
1,1/1/2026 12:00:00 AM,DL,5147,10397,1039708,30397,11146,1114608,31146,CRW,1930,1922,-8.00,0.00,,0.00,,,,
1,1/1/2026 12:00:00 AM,G4,1227,14761,1476108,34761,11027,1102705,31027,CKB,1625,1642,17.00,0.00,,0.00,0.00,22.00,0.00,17.00
1,1/1/2026 12:00:00 AM,G4,2832,11027,1102705,31027,14761,1476108,34761,SFB,1915,2046,91.00,0.00,,0.00,52.00,0.00,0.00,16.00
1,1/1/2026 12:00:00 AM,G4,2880,12223,1222305,32223,14761,1476108,34761,SFB,1343,1423,40.00,0.00,,0.00,18.00,0.00,0.00,0.00
1,1/1/2026 12:00:00 AM,G4,2924,14761,1476108,34761,12223,1222305,32223,HTS,1100,1109,9.00,0.00,,0.00,0.00,11.00,9.00,0.00
1,1/1/2026 12:00:00 AM,UA,4697,11146,1114608,31146,13930,1393008,30977,ORD,1357,1427,30.00,0.00,,0.00,0.00,0.00,0.00,28.00
1,1/1/2026 12:00:00 AM,UA,5134,13282,1328207,33282,13930,1393008,30977,ORD,1050,1324,154.00,0.00,,0.00,0.00,25.00,0.00,0.00
1,1/1/2026 12:00:00 AM,UA,5138,13930,1393008,30977,13282,1328207,33282,MGW,2117,0655,578.00,0.00,,0.00,0.00,611.00,0.00,0.00
1,1/1/2026 12:00:00 AM,UA,5289,13930,1393008,30977,11146,1114608,31146,CRW,1035,1118,43.00,0.00,,0.00,0.00,0.00,0.00,24.00
1,1/1/2026 12:00:00 AM,UA,5790,13930,1393008,30977,11146,1114608,31146,CRW,1751,1808,17.00,0.00,,0.00,17.00,18.00,0.00,0.00
1,1/1/2026 12:00:00 AM,UA,5801,11146,1114608,31146,13930,1393008,30977,ORD,0700,1203,303.00,0.00,,0.00,0.00,13.00,0.00,303.00
1,1/2/2026 12:00:00 AM,AA,5049,11057,1105704,31057,11146,1114608,31146,CRW,1620,1621,1.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5049,11146,1114608,31146,11057,1105704,31057,CLT,1759,1757,-2.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5231,11146,1114608,31146,11057,1105704,31057,CLT,0711,0712,1.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5263,11057,1105704,31057,11146,1114608,31146,CRW,2305,2258,-7.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5366,11057,1105704,31057,11146,1114608,31146,CRW,0920,0929,9.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5366,11146,1114608,31146,11057,1105704,31057,CLT,1111,1123,12.00,0.00,,0.00,5.00,4.00,0.00,7.00
1,1/2/2026 12:00:00 AM,AA,5900,11057,1105704,31057,12223,1222305,32223,HTS,1350,1342,-8.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5900,12223,1222305,32223,11057,1105704,31057,CLT,1540,1527,-13.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5922,11057,1105704,31057,12223,1222305,32223,HTS,2234,2226,-8.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5955,12223,1222305,32223,11057,1105704,31057,CLT,0500,0449,-11.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5985,11057,1105704,31057,12223,1222305,32223,HTS,0910,0902,-8.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,AA,5985,12223,1222305,32223,11057,1105704,31057,CLT,1107,1055,-12.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,DL,5106,11146,1114608,31146,10397,1039708,30397,ATL,0600,0554,-6.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,DL,5111,10397,1039708,30397,11146,1114608,31146,CRW,1015,1009,-6.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,DL,5111,11146,1114608,31146,10397,1039708,30397,ATL,1225,1218,-7.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,DL,5147,10397,1039708,30397,11146,1114608,31146,CRW,2045,2219,94.00,0.00,,0.00,25.00,0.00,0.00,68.00
1,1/2/2026 12:00:00 AM,UA,4697,11146,1114608,31146,13930,1393008,30977,ORD,1357,1347,-10.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,UA,5025,12264,1226403,30852,13282,1328207,33282,MGW,0845,0835,-10.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,UA,5078,13282,1328207,33282,12264,1226403,30852,IAD,0615,1042,267.00,0.00,,0.00,0.00,5.00,0.00,267.00
1,1/2/2026 12:00:00 AM,UA,5134,13282,1328207,33282,13930,1393008,30977,ORD,1050,1117,27.00,0.00,,0.00,23.00,0.00,0.00,0.00
1,1/2/2026 12:00:00 AM,UA,5138,13930,1393008,30977,13282,1328207,33282,MGW,2117,2242,85.00,0.00,,0.00,66.00,0.00,0.00,0.00
1,1/2/2026 12:00:00 AM,UA,5289,13930,1393008,30977,11146,1114608,31146,CRW,1035,1033,-2.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,UA,5790,13930,1393008,30977,11146,1114608,31146,CRW,1751,1745,-6.00,0.00,,0.00,,,,
1,1/2/2026 12:00:00 AM,UA,5801,11146,1114608,31146,13930,1393008,30977,ORD,0700,0705,5.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5049,11057,1105704,31057,11146,1114608,31146,CRW,1620,1617,-3.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5049,11146,1114608,31146,11057,1105704,31057,CLT,1759,1751,-8.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5231,11146,1114608,31146,11057,1105704,31057,CLT,0711,0708,-3.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5263,11057,1105704,31057,11146,1114608,31146,CRW,2230,2226,-4.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5366,11057,1105704,31057,11146,1114608,31146,CRW,0920,0945,25.00,0.00,,0.00,0.00,28.00,0.00,25.00
1,1/3/2026 12:00:00 AM,AA,5366,11146,1114608,31146,11057,1105704,31057,CLT,1111,1203,52.00,0.00,,0.00,0.00,0.00,0.00,45.00
1,1/3/2026 12:00:00 AM,AA,5900,11057,1105704,31057,12223,1222305,32223,HTS,1405,1359,-6.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5900,12223,1222305,32223,11057,1105704,31057,CLT,1545,1540,-5.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5922,11057,1105704,31057,12223,1222305,32223,HTS,2234,2227,-7.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5955,12223,1222305,32223,11057,1105704,31057,CLT,0500,0451,-9.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5985,11057,1105704,31057,12223,1222305,32223,HTS,0910,0901,-9.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,AA,5985,12223,1222305,32223,11057,1105704,31057,CLT,1107,1059,-8.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,DL,5106,11146,1114608,31146,10397,1039708,30397,ATL,0600,0552,-8.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,DL,5111,10397,1039708,30397,11146,1114608,31146,CRW,1015,1010,-5.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,DL,5111,11146,1114608,31146,10397,1039708,30397,ATL,1225,1216,-9.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,DL,5147,10397,1039708,30397,11146,1114608,31146,CRW,2045,2035,-10.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,G4,1030,14112,1411206,33195,12223,1222305,32223,HTS,1244,1321,37.00,0.00,,0.00,0.00,0.00,0.00,28.00
1,1/3/2026 12:00:00 AM,G4,1214,12223,1222305,32223,14761,1476108,34761,SFB,2124,2352,148.00,0.00,,0.00,4.00,32.00,0.00,144.00
1,1/3/2026 12:00:00 AM,G4,1241,14761,1476108,34761,12223,1222305,32223,HTS,1841,2101,140.00,0.00,,0.00,140.00,4.00,0.00,0.00
1,1/3/2026 12:00:00 AM,G4,2131,11697,1169707,32467,12223,1222305,32223,HTS,0815,0833,18.00,0.00,,0.00,0.00,16.00,0.00,0.00
1,1/3/2026 12:00:00 AM,G4,2134,12223,1222305,32223,11697,1169707,32467,FLL,1135,1230,55.00,0.00,,0.00,0.00,0.00,0.00,6.00
1,1/3/2026 12:00:00 AM,G4,2651,12223,1222305,32223,14112,1411206,33195,PIE,1529,1630,61.00,0.00,,0.00,0.00,62.00,0.00,0.00
1,1/3/2026 12:00:00 AM,UA,4697,11146,1114608,31146,13930,1393008,30977,ORD,1357,1425,28.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,UA,5025,12264,1226403,30852,13282,1328207,33282,MGW,0845,0844,-1.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,UA,5078,13282,1328207,33282,12264,1226403,30852,IAD,0615,0607,-8.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,UA,5134,13282,1328207,33282,13930,1393008,30977,ORD,1050,1041,-9.00,0.00,,0.00,,,,
1,1/3/2026 12:00:00 AM,UA,5138,13930,1393008,30977,13282,1328207,33282,MGW,2117,0043,206.00,0.00,,0.00,186.00,0.00,0.00,0.00
1,1/3/2026 12:00:00 AM,UA,5289,13930,1393008,30977,11146,1114608,31146,CRW,1035,1120,45.00,0.00,,0.00,0.00,0.00,0.00,35.00
1,1/3/2026 12:00:00 AM,UA,5790,13930,1393008,30977,11146,1114608,31146,CRW,1751,1748,-3.00,0.00,,0.00,18.00,0.00,0.00,0.00
1,1/3/2026 12:00:00 AM,UA,5801,11146,1114608,31146,13930,1393008,30977,ORD,0700,0651,-9.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5049,11057,1105704,31057,11146,1114608,31146,CRW,1620,1641,21.00,0.00,,0.00,0.00,0.00,16.00,0.00
1,1/4/2026 12:00:00 AM,AA,5049,11146,1114608,31146,11057,1105704,31057,CLT,1759,1818,19.00,0.00,,0.00,3.00,0.00,0.00,14.00
1,1/4/2026 12:00:00 AM,AA,5231,11146,1114608,31146,11057,1105704,31057,CLT,0711,0704,-7.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5263,11057,1105704,31057,11146,1114608,31146,CRW,2305,2257,-8.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5366,11057,1105704,31057,11146,1114608,31146,CRW,0920,0923,3.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5366,11146,1114608,31146,11057,1105704,31057,CLT,1111,1110,-1.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5900,11057,1105704,31057,12223,1222305,32223,HTS,1350,1342,-8.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5900,12223,1222305,32223,11057,1105704,31057,CLT,1540,1528,-12.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5922,11057,1105704,31057,12223,1222305,32223,HTS,2234,2226,-8.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5955,12223,1222305,32223,11057,1105704,31057,CLT,0500,0449,-11.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5985,11057,1105704,31057,12223,1222305,32223,HTS,0910,0903,-7.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,AA,5985,12223,1222305,32223,11057,1105704,31057,CLT,1107,1113,6.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,DL,3911,10397,1039708,30397,11146,1114608,31146,CRW,2045,2045,0.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,DL,5106,11146,1114608,31146,10397,1039708,30397,ATL,0600,0557,-3.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,DL,5111,10397,1039708,30397,11146,1114608,31146,CRW,1015,1012,-3.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,DL,5111,11146,1114608,31146,10397,1039708,30397,ATL,1225,1213,-12.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,G4,1227,14761,1476108,34761,12223,1222305,32223,HTS,1303,1327,24.00,0.00,,0.00,21.00,16.00,0.00,3.00
1,1/4/2026 12:00:00 AM,G4,1347,11027,1102705,31027,14761,1476108,34761,SFB,1510,1600,50.00,0.00,,0.00,15.00,0.00,0.00,25.00
1,1/4/2026 12:00:00 AM,G4,2832,12223,1222305,32223,14761,1476108,34761,SFB,1539,1637,58.00,0.00,,0.00,18.00,0.00,0.00,36.00
1,1/4/2026 12:00:00 AM,G4,2916,14761,1476108,34761,11027,1102705,31027,CKB,1227,1250,23.00,0.00,,0.00,10.00,12.00,0.00,13.00
1,1/4/2026 12:00:00 AM,UA,4697,11146,1114608,31146,13930,1393008,30977,ORD,1357,1344,-13.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,UA,5025,12264,1226403,30852,13282,1328207,33282,MGW,0845,1013,88.00,0.00,,0.00,0.00,0.00,0.00,69.00
1,1/4/2026 12:00:00 AM,UA,5078,13282,1328207,33282,12264,1226403,30852,IAD,0615,0609,-6.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,UA,5134,13282,1328207,33282,13930,1393008,30977,ORD,1050,1130,40.00,0.00,,0.00,0.00,0.00,0.00,19.00
1,1/4/2026 12:00:00 AM,UA,5138,13930,1393008,30977,13282,1328207,33282,MGW,2117,2113,-4.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,UA,5289,13930,1393008,30977,11146,1114608,31146,CRW,1035,1033,-2.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,UA,5790,13930,1393008,30977,11146,1114608,31146,CRW,1751,1749,-2.00,0.00,,0.00,,,,
1,1/4/2026 12:00:00 AM,UA,5801,11146,1114608,31146,13930,1393008,30977,ORD,0700,0652,-8.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5049,11057,1105704,31057,11146,1114608,31146,CRW,1620,1647,27.00,0.00,,0.00,0.00,12.00,21.00,6.00
1,1/5/2026 12:00:00 AM,AA,5049,11146,1114608,31146,11057,1105704,31057,CLT,1759,1831,32.00,0.00,,0.00,0.00,0.00,0.00,18.00
1,1/5/2026 12:00:00 AM,AA,5231,11146,1114608,31146,11057,1105704,31057,CLT,0711,0703,-8.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5232,11057,1105704,31057,11146,1114608,31146,CRW,1140,1148,8.00,0.00,,0.00,8.00,11.00,0.00,0.00
1,1/5/2026 12:00:00 AM,AA,5232,11146,1114608,31146,11057,1105704,31057,CLT,1326,1339,13.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5263,11057,1105704,31057,11146,1114608,31146,CRW,2305,2302,-3.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5366,11057,1105704,31057,11146,1114608,31146,CRW,0920,0915,-5.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5366,11146,1114608,31146,11057,1105704,31057,CLT,1111,1108,-3.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5900,11057,1105704,31057,12223,1222305,32223,HTS,1350,1342,-8.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5900,12223,1222305,32223,11057,1105704,31057,CLT,1540,1533,-7.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5922,11057,1105704,31057,12223,1222305,32223,HTS,2234,2225,-9.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5955,12223,1222305,32223,11057,1105704,31057,CLT,0500,0449,-11.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5985,11057,1105704,31057,12223,1222305,32223,HTS,0910,0905,-5.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,AA,5985,12223,1222305,32223,11057,1105704,31057,CLT,1107,1055,-12.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,DL,3702,10397,1039708,30397,11146,1114608,31146,CRW,1010,1011,1.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,DL,3702,11146,1114608,31146,10397,1039708,30397,ATL,1220,1213,-7.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,DL,3805,11146,1114608,31146,10397,1039708,30397,ATL,0615,0606,-9.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,DL,3810,10397,1039708,30397,11146,1114608,31146,CRW,2115,2305,110.00,0.00,,0.00,0.00,0.00,0.00,0.00
1,1/5/2026 12:00:00 AM,DL,3811,11146,1114608,31146,10397,1039708,30397,ATL,1720,2107,227.00,0.00,,0.00,0.00,0.00,0.00,0.00
1,1/5/2026 12:00:00 AM,DL,4021,10397,1039708,30397,11146,1114608,31146,CRW,1517,1921,244.00,0.00,,0.00,0.00,0.00,0.00,0.00
1,1/5/2026 12:00:00 AM,G4,2620,14112,1411206,33195,12223,1222305,32223,HTS,1854,2136,162.00,0.00,,0.00,108.00,22.00,0.00,54.00
1,1/5/2026 12:00:00 AM,G4,2635,12223,1222305,32223,14112,1411206,33195,PIE,2137,0042,185.00,0.00,,0.00,1.00,9.00,0.00,184.00
1,1/5/2026 12:00:00 AM,UA,4697,11146,1114608,31146,13930,1393008,30977,ORD,1357,1345,-12.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,UA,5025,12264,1226403,30852,13282,1328207,33282,MGW,0845,0835,-10.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,UA,5078,13282,1328207,33282,12264,1226403,30852,IAD,0615,0605,-10.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,UA,5134,13282,1328207,33282,13930,1393008,30977,ORD,1050,1045,-5.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,UA,5138,13930,1393008,30977,13282,1328207,33282,MGW,2117,2109,-8.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,UA,5289,13930,1393008,30977,11146,1114608,31146,CRW,1035,1028,-7.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,UA,5790,13930,1393008,30977,11146,1114608,31146,CRW,1751,1751,0.00,0.00,,0.00,,,,
1,1/5/2026 12:00:00 AM,UA,5801,11146,1114608,31146,13930,1393008,30977,ORD,0700,0649,-11.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5049,11057,1105704,31057,11146,1114608,31146,CRW,1723,1717,-6.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5049,11146,1114608,31146,11057,1105704,31057,CLT,1912,1902,-10.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5153,11146,1114608,31146,11278,1127805,30852,DCA,0542,0534,-8.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5232,11057,1105704,31057,11146,1114608,31146,CRW,1035,1031,-4.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5232,11146,1114608,31146,11057,1105704,31057,CLT,1224,1217,-7.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5263,11057,1105704,31057,11146,1114608,31146,CRW,2154,2147,-7.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5367,11278,1127805,30852,11146,1114608,31146,CRW,2040,2052,12.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5900,11057,1105704,31057,12223,1222305,32223,HTS,1533,1546,13.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5900,12223,1222305,32223,11057,1105704,31057,CLT,1720,1723,3.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5922,11057,1105704,31057,12223,1222305,32223,HTS,2149,2142,-7.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5955,12223,1222305,32223,11057,1105704,31057,CLT,0600,0547,-13.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5985,11057,1105704,31057,12223,1222305,32223,HTS,0950,0946,-4.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,AA,5985,12223,1222305,32223,11057,1105704,31057,CLT,1140,1131,-9.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,DL,3702,10397,1039708,30397,11146,1114608,31146,CRW,1010,1019,9.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,DL,3702,11146,1114608,31146,10397,1039708,30397,ATL,1220,1222,2.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,DL,3805,11146,1114608,31146,10397,1039708,30397,ATL,0615,0605,-10.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,DL,3810,10397,1039708,30397,11146,1114608,31146,CRW,2115,2324,129.00,0.00,,0.00,123.00,0.00,0.00,0.00
1,1/6/2026 12:00:00 AM,DL,3811,11146,1114608,31146,10397,1039708,30397,ATL,1720,1758,38.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,DL,4021,10397,1039708,30397,11146,1114608,31146,CRW,1517,1538,21.00,0.00,,0.00,20.00,0.00,0.00,0.00
1,1/6/2026 12:00:00 AM,UA,4644,11146,1114608,31146,13930,1393008,30977,ORD,1737,1727,-10.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,UA,5025,12264,1226403,30852,13282,1328207,33282,MGW,2219,2204,-15.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,UA,5045,13282,1328207,33282,12264,1226403,30852,IAD,2005,1950,-15.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,UA,5134,13282,1328207,33282,13930,1393008,30977,ORD,0840,0830,-10.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,UA,5138,13930,1393008,30977,13282,1328207,33282,MGW,1620,1621,1.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,UA,5439,13930,1393008,30977,11146,1114608,31146,CRW,1417,1410,-7.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,UA,5790,13930,1393008,30977,11146,1114608,31146,CRW,1809,1802,-7.00,0.00,,0.00,,,,
1,1/6/2026 12:00:00 AM,UA,5801,11146,1114608,31146,13930,1393008,30977,ORD,0650,0637,-13.00,0.00,,0.00,,,,
1,1/7/2026 12:00:00 AM,AA,5049,11057,1105704,31057,11146,1114608,31146,CRW,1723,1722,-1.00,0.00,,0.00,,,,
1,1/7/2026 12:00:00 AM,AA,5049,11146,1114608,31146,11057,1105704,31057,CLT,1912,1903,-9.00,0.00,,0.00,,,,
1,1/7/2026 12:00:00 AM,AA,5153,11146,1114608,31146,11278,1127805,30852,DCA,0549,0556,7.00,0.00,,0.00,,,,
1,1/7/2026 12:00:00 AM,AA,5231,11146,1114608,31146,11057,1105704,31057,CLT,0745,0923,98.00,0.00,,0.00,0.00,0.00,0.00,0.00
1,1/7/2026 12:00:00 AM,AA,5232,11057,1105704,31057,11146,1114608,31146,CRW,1035,1028,-7.00,0.00,,0.00,,,,
1,1/7/2026 12:00:00 AM,AA,5232,11146,1114608,31146,11057,1105704,31057,CLT,1224,1212,-12.00,0.00,,0.00,,,,
